Specimen choice input : Material,Steel,
191.12,1.95,4315.25
191.12,1.96,4281.47
191.13,2.02,4314.21
191.13,2.03,4348.56
191.13,2.04,4392.23
191.13,2.04,4417.51
191.13,2.05,4445.04
191.14,2.05,4474.74
191.14,2.06,4506.49
191.14,2.06,4540.16
191.14,2.06,4575.61
191.14,2.06,4612.66
191.14,2.07,4651.13
191.14,2.07,4690.83
191.14,2.07,4731.55
191.14,2.07,4773.07
191.14,2.07,4815.18
191.15,2.07,4857.67
191.15,2.07,4900.34
191.15,2.07,4942.99
191.15,2.07,4985.44
191.15,2.07,5027.52
191.15,2.07,5069.05
191.15,2.07,5109.89
191.15,2.06,5149.90
191.15,2.06,5188.95
191.15,2.06,5226.93
191.16,2.06,5263.70
191.16,2.06,5299.16
191.16,2.05,5333.17
191.16,2.05,5365.64
191.16,2.05,5396.46
191.16,2.04,5425.54
191.16,2.04,5452.80
191.16,2.03,5478.13
191.16,2.03,5522.68
191.17,2.01,5558.54
191.17,2.00,5585.16
191.18,1.95,5548.07
191.18,1.94,5507.47
191.18,1.93,5457.71
191.18,1.93,5429.70
191.19,1.93,5399.77
191.19,1.93,5368.07
191.19,1.93,5334.75
191.19,1.92,5299.96
191.19,1.92,5263.85
191.19,1.92,5226.58
191.19,1.92,5188.30
191.19,1.92,5149.18
191.19,1.92,5109.37
191.19,1.92,5069.03
191.20,1.92,5028.32
191.20,1.92,4987.40
191.20,1.92,4946.40
191.20,1.92,4905.48
191.20,1.92,4864.79
191.20,1.92,4824.46
191.20,1.92,4784.62
191.20,1.93,4745.39
191.20,1.93,4706.90
191.20,1.93,4669.28
191.21,1.93,4632.64
191.21,1.93,4597.10
191.21,1.93,4562.77
191.21,1.94,4529.74
191.21,1.94,4498.13
191.21,1.94,4468.01
191.21,1.95,4439.48
191.21,1.95,4412.62
191.21,1.95,4387.52
191.22,1.96,4342.83
191.22,1.97,4305.92
191.22,1.98,4277.21
191.22,1.99,4250.30
191.23,2.04,4278.59
191.23,2.05,4309.02
191.23,2.06,4348.82
191.24,2.07,4397.93
191.24,2.07,4425.91
191.24,2.08,4456.08
191.24,2.08,4488.33
191.24,2.08,4522.55
191.24,2.09,4558.58
191.24,2.09,4596.25
191.24,2.09,4635.39
191.24,2.09,4675.80
191.25,2.09,4717.28
191.25,2.10,4759.61
191.25,2.10,4802.57
191.25,2.10,4845.95
191.25,2.10,4889.54
191.25,2.10,4933.15
191.25,2.10,4976.59
191.25,2.10,5019.69
191.25,2.09,5062.27
191.25,2.09,5104.17
191.26,2.09,5145.27
191.26,2.09,5185.41
191.26,2.09,5224.49
191.26,2.09,5262.39
191.26,2.08,5298.97
191.26,2.08,5334.13
191.26,2.08,5367.76
191.26,2.07,5399.76
191.26,2.07,5430.03
191.26,2.07,5458.49
191.27,2.06,5485.04
191.27,2.05,5532.06
191.27,2.04,5570.46
191.27,2.03,5599.68
191.27,2.02,5625.19
191.28,1.98,5592.66
191.28,1.97,5559.29
191.29,1.97,5516.05
191.29,1.96,5490.98
191.29,1.96,5463.76
191.29,1.96,5434.53
191.29,1.95,5403.42
191.29,1.95,5370.59
191.29,1.95,5336.18
191.29,1.95,5300.35
191.29,1.95,5263.24
191.29,1.95,5225.02
191.30,1.95,5185.84
191.30,1.94,5145.86
191.30,1.94,5105.25
191.30,1.94,5064.16
191.30,1.94,5022.75
191.30,1.94,4981.15
191.30,1.94,4939.54
191.30,1.95,4898.05
191.30,1.95,4856.84
191.30,1.95,4816.03
191.31,1.95,4775.76
191.31,1.95,4736.15
191.31,1.95,4697.31
191.31,1.95,4659.37
191.31,1.96,4622.44
191.31,1.96,4586.65
191.31,1.96,4552.10
191.31,1.96,4518.88
191.31,1.96,4487.09
191.31,1.97,4456.83
191.32,1.97,4428.17
191.32,1.97,4401.20
191.32,1.98,4376.00
191.32,1.98,4331.16
191.32,1.99,4294.16
191.32,2.00,4265.40
191.33,2.02,4238.49
191.33,2.06,4267.11
191.34,2.07,4297.68
191.34,2.08,4337.66
191.34,2.09,4386.96
191.34,2.10,4415.04
191.34,2.10,4445.32
191.34,2.10,4477.71
191.34,2.11,4512.07
191.35,2.11,4548.26
191.35,2.11,4586.12
191.35,2.12,4625.48
191.35,2.12,4666.14
191.35,2.12,4707.91
191.35,2.12,4750.58
191.35,2.12,4793.91
191.35,2.12,4837.71
191.35,2.12,4881.75
191.35,2.12,4925.85
191.36,2.12,4969.80
191.36,2.12,5013.43
191.36,2.12,5056.57
191.36,2.12,5099.04
191.36,2.12,5140.72
191.36,2.12,5181.47
191.36,2.11,5221.16
191.36,2.11,5259.67
191.36,2.11,5296.88
191.36,2.11,5332.68
191.37,2.10,5366.96
191.37,2.10,5399.60
191.37,2.10,5430.53
191.37,2.09,5459.63
191.37,2.09,5486.84
191.37,2.08,5512.05
191.37,2.08,5556.17
191.37,2.06,5591.38
191.38,2.05,5617.14
191.39,2.00,5589.60
191.39,1.99,5552.09
191.39,1.99,5504.95
191.39,1.98,5478.04
191.39,1.98,5449.07
191.39,1.98,5418.18
191.39,1.98,5385.52
191.40,1.97,5351.24
191.40,1.97,5315.48
191.40,1.97,5278.40
191.40,1.97,5240.16
191.40,1.97,5200.91
191.40,1.97,5160.83
191.40,1.97,5120.06
191.40,1.97,5078.77
191.40,1.97,5037.10
191.40,1.97,4995.23
191.41,1.97,4953.28
191.41,1.97,4911.43
191.41,1.97,4869.80
191.41,1.97,4828.54
191.41,1.97,4787.78
191.41,1.97,4747.64
191.41,1.97,4708.25
191.41,1.98,4669.73
191.41,1.98,4632.20
191.41,1.98,4595.77
191.42,1.98,4560.55
191.42,1.98,4526.64
191.42,1.99,4494.14
191.42,1.99,4463.13
191.42,1.99,4433.70
191.42,2.00,4405.94
191.42,2.00,4379.92
191.42,2.01,4333.39
191.43,2.01,4294.61
191.43,2.02,4264.00
191.43,2.04,4234.18
191.44,2.09,4267.36
191.44,2.10,4300.40
191.44,2.11,4342.81
191.45,2.12,4394.50
191.45,2.12,4423.73
191.45,2.13,4455.12
191.45,2.13,4488.57
191.45,2.13,4523.95
191.45,2.14,4561.10
191.45,2.14,4599.86
191.45,2.14,4640.06
191.45,2.14,4681.50
191.45,2.14,4723.98
191.46,2.15,4767.28
191.46,2.15,4811.19
191.46,2.15,4855.48
191.46,2.15,4899.96
191.46,2.15,4944.43
191.46,2.15,4988.70
191.46,2.15,5032.58
191.46,2.14,5075.91
191.46,2.14,5118.54
191.46,2.14,5160.32
191.47,2.14,5201.11
191.47,2.14,5240.81
191.47,2.14,5279.28
191.47,2.13,5316.40
191.47,2.13,5352.05
191.47,2.13,5386.14
191.47,2.12,5418.55
191.47,2.12,5449.19
191.47,2.12,5477.97
191.47,2.11,5504.80
191.48,2.10,5552.24
191.48,2.09,5590.90
191.48,2.08,5620.18
191.48,2.06,5645.45
191.49,2.03,5610.88
191.49,2.02,5576.62
191.49,2.01,5532.38
191.50,2.01,5506.78
191.50,2.01,5479.00
191.50,2.00,5449.18
191.50,2.00,5417.47
191.50,2.00,5384.00
191.50,2.00,5348.93
191.50,2.00,5312.42
191.50,1.99,5274.61
191.50,1.99,5235.66
191.50,1.99,5195.74
191.51,1.99,5155.01
191.51,1.99,5113.62
191.51,1.99,5071.73
191.51,1.99,5029.51
191.51,1.99,4987.09
191.51,1.99,4944.65
191.51,1.99,4902.31
191.51,1.99,4860.24
191.51,1.99,4818.57
191.51,1.99,4777.43
191.52,2.00,4736.93
191.52,2.00,4697.21
191.52,2.00,4658.38
191.52,2.00,4620.56
191.52,2.00,4583.88
191.52,2.00,4548.42
191.52,2.01,4514.30
191.52,2.01,4481.60
191.52,2.01,4450.43
191.52,2.02,4420.86
191.53,2.02,4392.99
191.53,2.02,4366.88
191.53,2.03,4320.23
191.53,2.04,4281.43
191.53,2.05,4250.90
191.54,2.06,4221.40
191.54,2.11,4256.61
191.55,2.12,4290.26
191.55,2.13,4333.32
191.55,2.14,4358.35
191.55,2.14,4385.69
191.55,2.15,4415.29
191.55,2.15,4447.05
191.55,2.15,4480.89
191.55,2.16,4516.66
191.56,2.16,4554.21
191.56,2.16,4593.39
191.56,2.17,4634.02
191.56,2.17,4675.90
191.56,2.17,4718.84
191.56,2.17,4762.61
191.56,2.17,4807.01
191.56,2.17,4851.81
191.56,2.17,4896.81
191.56,2.17,4941.82
191.57,2.17,4986.64
191.57,2.17,5031.08
191.57,2.17,5074.99
191.57,2.17,5118.19
191.57,2.17,5160.55
191.57,2.16,5201.94
191.57,2.16,5242.23
191.57,2.16,5281.30
191.57,2.16,5319.04
191.57,2.16,5355.32
191.58,2.15,5390.02
191.58,2.15,5423.06
191.58,2.15,5454.33
191.58,2.14,5483.73
191.58,2.14,5511.17
191.58,2.13,5536.58
191.58,2.12,5580.92
191.58,2.11,5616.16
191.59,2.10,5641.75
191.60,2.05,5610.98
191.60,2.04,5572.37
191.60,2.03,5524.00
191.60,2.03,5496.43
191.60,2.03,5466.77
191.60,2.02,5435.17
191.60,2.02,5401.77
191.61,2.02,5366.71
191.61,2.02,5330.17
191.61,2.02,5292.27
191.61,2.02,5253.20
191.61,2.01,5213.11
191.61,2.01,5172.16
191.61,2.01,5130.51
191.61,2.01,5088.33
191.61,2.01,5045.77
191.61,2.01,5002.98
191.62,2.01,4960.12
191.62,2.01,4917.34
191.62,2.01,4874.79
191.62,2.02,4832.60
191.62,2.02,4790.92
191.62,2.02,4749.85
191.62,2.02,4709.53
191.62,2.02,4670.08
191.62,2.02,4631.61
191.62,2.02,4594.24
191.63,2.03,4558.08
191.63,2.03,4523.24
191.63,2.03,4489.81
191.63,2.03,4457.87
191.63,2.04,4427.53
191.63,2.04,4398.86
191.63,2.04,4371.94
191.63,2.05,4346.85
191.63,2.05,4302.39
191.64,2.06,4265.96
191.64,2.07,4237.97
191.64,2.09,4212.47
191.65,2.13,4245.96
191.65,2.14,4277.93
191.65,2.15,4319.37
191.66,2.16,4370.20
191.66,2.17,4399.05
191.66,2.17,4430.13
191.66,2.18,4463.33
191.66,2.18,4498.52
191.66,2.18,4535.58
191.66,2.19,4574.34
191.66,2.19,4614.64
191.66,2.19,4656.29
191.66,2.19,4699.09
191.67,2.19,4742.84
191.67,2.19,4787.31
191.67,2.19,4832.29
191.67,2.19,4877.58
191.67,2.19,4922.96
191.67,2.19,4968.25
191.67,2.19,5013.26
191.67,2.19,5057.80
191.67,2.19,5101.71
191.67,2.19,5144.85
191.68,2.19,5187.07
191.68,2.19,5228.24
191.68,2.19,5268.24
191.68,2.18,5306.95
191.68,2.18,5344.24
191.68,2.18,5380.00
191.68,2.17,5414.13
191.68,2.17,5446.53
191.68,2.17,5477.09
191.68,2.16,5505.73
191.69,2.16,5532.36
191.69,2.15,5579.25
191.69,2.14,5617.13
191.69,2.13,5645.46
191.70,2.10,5671.54
191.70,2.08,5643.06
191.70,2.07,5612.28
191.70,2.06,5571.03
191.71,2.05,5520.08
191.71,2.05,5491.26
191.71,2.05,5460.37
191.71,2.04,5427.56
191.71,2.04,5392.98
191.71,2.04,5356.79
191.71,2.04,5319.13
191.71,2.04,5280.17
191.71,2.04,5240.06
191.72,2.03,5198.96
191.72,2.03,5157.05
191.72,2.03,5114.47
191.72,2.03,5071.39
191.72,2.03,5027.97
191.72,2.03,4984.35
191.72,2.03,4940.70
191.72,2.03,4897.16
191.72,2.03,4853.89
191.72,2.04,4811.02
191.73,2.04,4768.68
191.73,2.04,4727.00
191.73,2.04,4686.10
191.73,2.04,4646.09
191.73,2.04,4607.11
191.73,2.04,4569.26
191.73,2.05,4532.65
191.73,2.05,4497.39
191.73,2.05,4463.56
191.73,2.05,4431.26
191.74,2.06,4400.58
191.74,2.06,4371.58
191.74,2.06,4344.36
191.74,2.07,4318.98
191.74,2.07,4274.01
191.74,2.08,4237.14
191.74,2.09,4208.74
191.75,2.11,4182.73
191.76,2.15,4215.16
191.76,2.16,4246.88
191.76,2.18,4288.06
191.76,2.19,4338.62
191.76,2.19,4367.37
191.76,2.19,4398.38
191.76,2.20,4431.55
191.77,2.20,4466.79
191.77,2.21,4503.96
191.77,2.21,4542.91
191.77,2.21,4583.48
191.77,2.21,4625.50
191.77,2.21,4668.79
191.77,2.22,4713.12
191.77,2.22,4758.29
191.77,2.22,4804.08
191.77,2.22,4850.27
191.78,2.22,4896.65
191.78,2.22,4943.03
191.78,2.22,4989.20
191.78,2.22,5034.98
191.78,2.22,5080.20
191.78,2.22,5124.69
191.78,2.21,5168.31
191.78,2.21,5210.93
191.78,2.21,5252.41
191.78,2.21,5292.65
191.79,2.21,5331.51
191.79,2.20,5368.88
191.79,2.20,5404.65
191.79,2.20,5438.72
191.79,2.19,5470.99
191.79,2.19,5501.38
191.79,2.19,5529.77
191.79,2.18,5556.10
191.79,2.17,5602.22
191.80,2.16,5639.12
191.80,2.15,5666.28
191.81,2.09,5624.28
191.81,2.08,5581.31
191.81,2.08,5556.16
191.81,2.08,5528.71
191.81,2.07,5499.10
191.82,2.07,5467.45
191.82,2.07,5433.91
191.82,2.07,5398.63
191.82,2.06,5361.77
191.82,2.06,5323.47
191.82,2.06,5283.90
191.82,2.06,5243.21
191.82,2.06,5201.58
191.82,2.06,5159.16
191.82,2.06,5116.11
191.83,2.06,5072.59
191.83,2.06,5028.77
191.83,2.06,4984.79
191.83,2.06,4940.80
191.83,2.06,4896.97
191.83,2.06,4853.43
191.83,2.06,4810.33
191.83,2.06,4767.80
191.83,2.06,4725.95
191.83,2.06,4684.92
191.84,2.06,4644.82
191.84,2.07,4605.77
191.84,2.07,4567.89
191.84,2.07,4531.27
191.84,2.07,4496.03
191.84,2.08,4462.25
191.84,2.08,4430.04
191.84,2.08,4399.46
191.84,2.08,4370.62
191.84,2.09,4343.57
191.85,2.09,4318.40
191.85,2.10,4273.94
191.85,2.11,4237.68
191.85,2.12,4210.02
191.86,2.14,4181.65
191.86,2.17,4209.14
191.86,2.18,4237.32
191.87,2.19,4275.01
191.87,2.21,4322.18
191.87,2.21,4349.28
191.87,2.21,4378.67
191.87,2.22,4410.30
191.87,2.22,4444.07
191.87,2.23,4479.87
191.87,2.23,4517.55
191.87,2.23,4556.97
191.88,2.23,4597.97
191.88,2.24,4640.36
191.88,2.24,4683.95
191.88,2.24,4728.53
191.88,2.24,4773.90
191.88,2.24,4819.83
191.88,2.24,4866.12
191.88,2.24,4912.56
191.88,2.24,4958.94
191.88,2.24,5005.08
191.89,2.24,5050.80
191.89,2.24,5095.92
191.89,2.24,5140.29
191.89,2.24,5183.77
191.89,2.24,5226.22
191.89,2.23,5267.52
191.89,2.23,5307.55
191.89,2.23,5346.18
191.89,2.23,5383.29
191.89,2.22,5418.78
191.90,2.22,5452.54
191.90,2.22,5484.48
191.90,2.21,5514.50
191.90,2.21,5542.50
191.90,2.20,5568.41
191.90,2.19,5613.61
191.90,2.18,5649.49
191.91,2.17,5675.52
191.92,2.12,5644.17
191.92,2.11,5604.87
191.92,2.10,5555.60
191.92,2.10,5527.49
191.92,2.09,5497.24
191.92,2.09,5464.99
191.92,2.09,5430.88
191.92,2.09,5395.07
191.93,2.09,5357.71
191.93,2.08,5318.96
191.93,2.08,5278.98
191.93,2.08,5237.93
191.93,2.08,5195.98
191.93,2.08,5153.29
191.93,2.08,5110.02
191.93,2.08,5066.33
191.93,2.08,5022.37
191.93,2.08,4978.30
191.94,2.08,4934.28
191.94,2.08,4890.46
191.94,2.08,4846.97
191.94,2.08,4803.96
191.94,2.08,4761.55
191.94,2.08,4719.86
191.94,2.09,4679.02
191.94,2.09,4639.14
191.94,2.09,4600.34
191.94,2.09,4562.74
191.95,2.09,4526.44
191.95,2.10,4491.54
191.95,2.10,4458.12
191.95,2.10,4426.29
191.95,2.10,4396.13
191.95,2.11,4367.72
191.95,2.11,4341.13
191.95,2.12,4293.69
191.96,2.13,4254.29
191.96,2.13,4223.34
191.96,2.15,4193.47
191.97,2.20,4229.26
191.97,2.21,4263.38
191.97,2.22,4307.01
191.97,2.23,4332.36
191.98,2.23,4360.04
191.98,2.24,4390.01
191.98,2.24,4422.20
191.98,2.25,4456.51
191.98,2.25,4492.82
191.98,2.25,4530.99
191.98,2.25,4570.87
191.98,2.26,4612.28
191.98,2.26,4655.06
191.98,2.26,4699.00
191.99,2.26,4743.90
191.99,2.26,4789.54
191.99,2.26,4835.70
191.99,2.26,4882.18
191.99,2.26,4928.78
191.99,2.26,4975.29
191.99,2.26,5021.52
191.99,2.26,5067.30
191.99,2.26,5112.44
191.99,2.26,5156.81
192.00,2.26,5200.24
192.00,2.26,5242.63
192.00,2.26,5283.83
192.00,2.25,5323.72
192.00,2.25,5362.19
192.00,2.25,5399.11
192.00,2.24,5434.38
192.00,2.24,5467.90
192.00,2.24,5499.57
192.00,2.23,5529.31
192.01,2.23,5557.01
192.01,2.22,5582.59
192.01,2.21,5627.10
192.01,2.20,5662.26
192.01,2.19,5687.52
192.02,2.14,5651.93
192.02,2.13,5611.74
192.03,2.12,5561.55
192.03,2.12,5532.98
192.03,2.12,5502.27
192.03,2.11,5469.55
192.03,2.11,5434.97
192.03,2.11,5398.69
192.03,2.11,5360.86
192.03,2.10,5321.63
192.03,2.10,5281.16
192.04,2.10,5239.63
192.04,2.10,5197.19
192.04,2.10,5154.00
192.04,2.10,5110.23
192.04,2.10,5066.03
192.04,2.10,5021.56
192.04,2.10,4976.98
192.04,2.10,4932.43
192.04,2.10,4888.08
192.04,2.10,4844.06
192.05,2.10,4800.52
192.05,2.10,4757.57
192.05,2.10,4715.35
192.05,2.11,4673.98
192.05,2.11,4633.58
192.05,2.11,4594.26
192.05,2.11,4556.13
192.05,2.11,4519.31
192.05,2.12,4483.88
192.05,2.12,4449.95
192.06,2.12,4417.59
192.06,2.12,4386.90
192.06,2.13,4357.95
192.06,2.13,4330.82
192.06,2.13,4305.58
192.06,2.14,4260.99
192.06,2.15,4224.64
192.07,2.16,4196.90
192.07,2.18,4168.35
192.08,2.21,4195.57
192.08,2.22,4223.65
192.08,2.24,4261.24
192.08,2.25,4308.28
192.08,2.25,4335.32
192.08,2.26,4364.66
192.08,2.26,4396.26
192.09,2.27,4430.04
192.09,2.27,4465.89
192.09,2.27,4503.67
192.09,2.28,4543.26
192.09,2.28,4584.49
192.09,2.28,4627.18
192.09,2.28,4671.16
192.09,2.28,4716.22
192.09,2.29,4762.15
192.09,2.29,4808.72
192.10,2.29,4855.73
192.10,2.29,4902.96
192.10,2.29,4950.22
192.10,2.29,4997.30
192.10,2.29,5044.02
192.10,2.29,5090.19
192.10,2.29,5135.66
192.10,2.28,5180.28
192.10,2.28,5223.90
192.10,2.28,5266.40
192.11,2.28,5307.65
192.11,2.28,5347.54
192.11,2.27,5385.95
192.11,2.27,5422.76
192.11,2.27,5457.86
192.11,2.26,5491.18
192.11,2.26,5522.60
192.11,2.26,5552.04
192.11,2.25,5579.42
192.11,2.25,5604.64
192.12,2.24,5648.32
192.12,2.23,5682.51
192.12,2.21,5714.90
192.13,2.16,5681.61
192.13,2.15,5645.43
192.13,2.15,5598.91
192.13,2.14,5572.02
192.14,2.14,5542.87
192.14,2.14,5511.59
192.14,2.13,5478.32
192.14,2.13,5443.20
192.14,2.13,5406.39
192.14,2.13,5368.04
192.14,2.13,5328.32
192.14,2.12,5287.37
192.14,2.12,5245.36
192.14,2.12,5202.46
192.15,2.12,5158.82
192.15,2.12,5114.62
192.15,2.12,5070.00
192.15,2.12,5025.12
192.15,2.12,4980.14
192.15,2.12,4935.21
192.15,2.12,4890.49
192.15,2.12,4846.11
192.15,2.12,4802.21
192.15,2.12,4758.93
192.16,2.13,4716.38
192.16,2.13,4674.69
192.16,2.13,4633.98
192.16,2.13,4594.36
192.16,2.13,4555.94
192.16,2.13,4518.83
192.16,2.14,4483.13
192.16,2.14,4448.94
192.16,2.14,4416.33
192.16,2.15,4385.40
192.17,2.15,4356.23
192.17,2.15,4328.89
192.17,2.16,4303.46
192.17,2.16,4258.55
192.17,2.17,4221.94
192.17,2.18,4193.98
192.18,2.19,4168.92
192.18,2.24,4205.08
192.19,2.25,4237.93
192.19,2.26,4280.29
192.19,2.28,4332.07
192.19,2.28,4361.44
192.19,2.28,4393.08
192.19,2.29,4426.90
192.19,2.29,4462.80
192.20,2.30,4500.65
192.20,2.30,4540.30
192.20,2.30,4581.61
192.20,2.30,4624.40
192.20,2.31,4668.50
192.20,2.31,4713.70
192.20,2.31,4759.79
192.20,2.31,4806.55
192.20,2.31,4853.77
192.20,2.31,4901.25
192.21,2.31,4948.78
192.21,2.31,4996.16
192.21,2.31,5043.20
192.21,2.31,5089.74
192.21,2.31,5135.58
192.21,2.31,5180.60
192.21,2.31,5224.63
192.21,2.30,5267.56
192.21,2.30,5309.27
192.21,2.30,5349.62
192.22,2.30,5388.50
192.22,2.29,5425.79
192.22,2.29,5461.39
192.22,2.29,5495.20
192.22,2.28,5527.13
192.22,2.28,5557.08
192.22,2.27,5584.96
192.22,2.27,5610.70
192.22,2.26,5655.41
192.23,2.25,5690.62
192.23,2.24,5715.83
192.24,2.18,5678.69
192.24,2.17,5637.91
192.24,2.17,5587.00
192.24,2.16,5558.03
192.24,2.16,5526.88
192.25,2.16,5493.70
192.25,2.15,5458.63
192.25,2.15,5421.82
192.25,2.15,5383.44
192.25,2.15,5343.63
192.25,2.15,5302.56
192.25,2.14,5260.38
192.25,2.14,5217.26
192.25,2.14,5173.37
192.25,2.14,5128.87
192.26,2.14,5083.90
192.26,2.14,5038.64
192.26,2.14,4993.23
192.26,2.14,4947.83
192.26,2.14,4902.60
192.26,2.14,4857.67
192.26,2.14,4813.20
192.26,2.14,4769.30
192.26,2.15,4726.11
192.26,2.15,4683.75
192.27,2.15,4642.32
192.27,2.15,4601.96
192.27,2.15,4562.77
192.27,2.15,4524.86
192.27,2.16,4488.33
192.27,2.16,4453.27
192.27,2.16,4419.78
192.27,2.17,4387.94
192.27,2.17,4357.83
192.27,2.17,4329.53
192.28,2.17,4303.12
192.28,2.18,4256.19
192.28,2.19,4217.50
192.28,2.20,4187.41
192.28,2.21,4159.05
192.29,2.26,4186.36
192.29,2.27,4217.03
192.30,2.28,4257.25
192.30,2.29,4306.92
192.30,2.30,4335.27
192.30,2.30,4365.91
192.30,2.31,4398.79
192.30,2.31,4433.81
192.30,2.32,4470.86
192.30,2.32,4509.81
192.31,2.32,4550.50
192.31,2.32,4592.78
192.31,2.33,4636.48
192.31,2.33,4681.41
192.31,2.33,4727.35
192.31,2.33,4774.11
192.31,2.33,4821.47
192.31,2.33,4869.22
192.31,2.33,4917.15
192.31,2.33,4965.06
192.32,2.33,5012.76
192.32,2.33,5060.05
192.32,2.33,5106.76
192.32,2.33,5152.72
192.32,2.33,5197.80
192.32,2.33,5241.84
192.32,2.32,5284.74
192.32,2.32,5326.35
192.32,2.32,5366.55
192.32,2.32,5405.24
192.33,2.31,5442.30
192.33,2.31,5477.63
192.33,2.31,5511.13
192.33,2.30,5542.70
192.33,2.30,5572.26
192.33,2.30,5599.71
192.33,2.29,5624.98
192.33,2.28,5668.64
192.34,2.27,5702.68
192.34,2.25,5734.59
192.35,2.21,5698.59
192.35,2.20,5661.45
192.35,2.19,5613.87
192.35,2.19,5586.42
192.35,2.18,5556.69
192.35,2.18,5524.82
192.35,2.18,5490.93
192.36,2.17,5455.19
192.36,2.17,5417.75
192.36,2.17,5378.76
192.36,2.17,5338.38
192.36,2.17,5296.77
192.36,2.17,5254.10
192.36,2.16,5210.54
192.36,2.16,5166.24
192.36,2.16,5121.37
192.36,2.16,5076.10
192.37,2.16,5030.57
192.37,2.16,4984.94
192.37,2.16,4939.37
192.37,2.16,4894.01
192.37,2.16,4849.01
192.37,2.16,4804.49
192.37,2.17,4760.58
192.37,2.17,4717.42
192.37,2.17,4675.11
192.37,2.17,4633.79
192.38,2.17,4593.55
192.38,2.17,4554.51
192.38,2.18,4516.79
192.38,2.18,4480.46
192.38,2.18,4445.64
192.38,2.18,4412.40
192.38,2.19,4380.82
192.38,2.19,4351.00
192.38,2.19,4322.99
192.38,2.20,4296.88
192.39,2.20,4250.57
192.39,2.21,4212.50
192.39,2.22,4183.05
192.39,2.23,4155.67
192.40,2.28,4185.36
192.40,2.29,4216.57
192.41,2.30,4257.30
192.41,2.32,4307.50
192.41,2.32,4336.11
192.41,2.33,4367.01
192.41,2.33,4400.14
192.41,2.33,4435.40
192.41,2.34,4472.69
192.41,2.34,4511.86
192.41,2.34,4552.77
192.42,2.35,4595.27
192.42,2.35,4639.19
192.42,2.35,4684.32
192.42,2.35,4730.48
192.42,2.35,4777.45
192.42,2.35,4825.03
192.42,2.35,4872.99
192.42,2.35,4921.14
192.42,2.35,4969.26
192.42,2.35,5017.18
192.43,2.35,5064.69
192.43,2.35,5111.63
192.43,2.35,5157.82
192.43,2.35,5203.11
192.43,2.35,5247.39
192.43,2.35,5290.50
192.43,2.34,5332.34
192.43,2.34,5372.78
192.43,2.34,5411.69
192.43,2.34,5448.97
192.44,2.33,5484.50
192.44,2.33,5518.20
192.44,2.33,5549.97
192.44,2.32,5579.72
192.44,2.32,5607.35
192.44,2.31,5632.79
192.44,2.30,5676.77
192.44,2.29,5711.10
192.45,2.27,5743.42
192.46,2.23,5708.42
192.46,2.22,5671.44
192.46,2.21,5623.94
192.46,2.21,5596.51
192.46,2.20,5566.78
192.46,2.20,5534.88
192.46,2.20,5500.94
192.46,2.20,5465.13
192.47,2.19,5427.60
192.47,2.19,5388.49
192.47,2.19,5347.98
192.47,2.19,5306.21
192.47,2.19,5263.35
192.47,2.18,5219.58
192.47,2.18,5175.05
192.47,2.18,5129.92
192.47,2.18,5084.36
192.47,2.18,5038.53
192.48,2.18,4992.57
192.48,2.18,4946.65
192.48,2.18,4900.91
192.48,2.18,4855.51
192.48,2.18,4810.58
192.48,2.19,4766.26
192.48,2.19,4722.66
192.48,2.19,4679.91
192.48,2.19,4638.13
192.48,2.19,4597.44
192.49,2.19,4557.95
192.49,2.20,4519.76
192.49,2.20,4482.98
192.49,2.20,4447.70
192.49,2.20,4414.00
192.49,2.21,4381.98
192.49,2.21,4351.72
192.49,2.21,4323.28
192.49,2.22,4296.75
192.50,2.22,4249.62
192.50,2.23,4210.79
192.50,2.24,4180.61
192.50,2.25,4152.22
192.51,2.30,4179.67
192.51,2.31,4210.41
192.51,2.32,4250.70
192.52,2.34,4300.45
192.52,2.34,4328.85
192.52,2.35,4359.54
192.52,2.35,4392.48
192.52,2.35,4427.58
192.52,2.36,4464.72
192.52,2.36,4503.79
192.52,2.36,4544.63
192.52,2.37,4587.10
192.53,2.37,4631.03
192.53,2.37,4676.23
192.53,2.37,4722.50
192.53,2.37,4769.65
192.53,2.37,4817.44
192.53,2.38,4865.68
192.53,2.38,4914.15
192.53,2.38,4962.65
192.53,2.38,5010.97
192.53,2.37,5058.93
192.54,2.37,5106.35
192.54,2.37,5153.05
192.54,2.37,5198.89
192.54,2.37,5243.73
192.54,2.37,5287.44
192.54,2.37,5329.88
192.54,2.36,5370.94
192.54,2.36,5410.49
192.54,2.36,5448.42
192.54,2.35,5484.62
192.55,2.35,5518.99
192.55,2.35,5551.44
192.55,2.34,5581.87
192.55,2.34,5610.19
192.55,2.33,5636.31
192.55,2.32,5681.67
192.55,2.31,5717.35
192.56,2.30,5742.84
192.57,2.24,5704.59
192.57,2.24,5663.14
192.57,2.23,5611.41
192.57,2.22,5581.97
192.57,2.22,5550.31
192.57,2.22,5516.57
192.57,2.22,5480.90
192.57,2.21,5443.46
192.58,2.21,5404.39
192.58,2.21,5363.86
192.58,2.21,5322.02
192.58,2.21,5279.05
192.58,2.20,5235.10
192.58,2.20,5190.34
192.58,2.20,5144.94
192.58,2.20,5099.05
192.58,2.20,5052.84
192.58,2.20,5006.45
192.59,2.20,4960.05
192.59,2.20,4913.80
192.59,2.20,4867.83
